Id	Label
1025	凴
1026	馮
1027	压
1028	圡
1029	厧
1030	真
1031	&CDP-8BD5;
1032	敬
1033	冲
1034	响
1035	&CDP-8BD6;
1036	嗀
1037	?
1038	?
1039	凾
1040	亟
1041	冻
1042	东
1043	剮
1044	咼
1045	圆
1046	劌
1047	歲
1048	垊
1049	斉
1050	坁
1051	氏
1052	坻
1053	冢
1054	匒
1055	斜
1056	乬
1057	匆
1058	&CDP-89D5;
1059	斥
1060	斦
1061	妮
1062	尼
1063	斩
1064	斬
1065	儎
1066	載
1067	丢
1068	去
1069	null
1070	嘄
1071	梟
1072	塏
1073	么
1074	兊
1075	公
1076	厕
1077	侌
1078	圉
1079	幸
1080	坶
1081	兪
1082	巜
1083	噟
1084	卛
1085	䜌
1086	全
1087	候
1088	&CDP-8C62;
1089	旧
1090	旨
1091	俢
1092	&CDP-8CDD;
1093	咿
1094	尹
1095	匫
1096	曶
1097	塈
1098	奾
1099	山
1100	剚
1101	华
1102	&CDP-8DAE;
1103	时
1104	功
1105	工
1106	坌
1107	奜
1108	非
1109	失
1110	厪
1111	堇
1112	剠
1113	昆
1114	明
1115	啍
1116	易
1117	唟
1118	妇
1119	&CDP-897C;
1120	勳
1121	勮
1122	倓
1123	塅
1124	段
1125	春
1126	俋
1127	邑
1128	囼
1129	坄
1130	&CDP-8AA8;
1131	呕
1132	是
1133	在
1134	兲
1135	剌
1136	時
1137	兏
1138	卾
1139	咢
1140	兰
1141	其
1142	冝
1143	埗
1144	步
1145	噡
1146	址
1147	止
1148	壍
1149	漸
1150	壢
1151	乽
1152	妑
1153	妃
1154	己
1155	晷
1156	妅
1157	壨
1158	?
1159	偽
1160	為
1161	唃
1162	角
1163	卺
1164	厜
1165	垂
1166	冱
1167	堻
1168	津
1169	囏
1170	僆
1171	連
1172	刉
1173	囕
1174	覽
1175	劀
1176	矞
1177	坎
1178	欠
1179	刦
1180	厃
1181	剏
1182	并
1183	嚮
1184	鄉
1185	嚫
1186	親
1187	厞
1188	卭
1189	兒
1190	兌
1191	刍
1192	曇
1193	乵
1194	勀
1195	兦
1196	发
1197	伙
1198	嚛
1199	樂
1200	劝
1201	唁
1202	儙
1203	遣
1204	坣
1205	龸
1206	塞
1207	?
1208	?
1209	列
1210	歹
1211	勪
1212	喬
1213	坛
1214	喉
1215	嘴
1216	觜
1217	書
1218	坂
1219	?
1220	曼
1221	刜
1222	弗
1223	曽
1224	乥
1225	替
1226	壺
1227	&CDP-8DE8;
1228	啓
1229	?
1230	?
1231	壡
1232	月
1233	劥
1234	唲
1235	朋
1236	噷
1237	歆
1238	佟
1239	冬
1240	垐
1241	剳
1242	null
1243	朗
1244	呄
1245	啔
1246	伔
1247	冗
1248	勱
1249	null
1250	糸
1251	嗽
1252	欶
1253	奣
1254	妟
1255	侢
1256	再
1257	叟
1258	?
1259	?
1260	傋
1261	冓
1262	木
1263	朩
1264	末
1265	丮
1266	⺄
1267	&CDP-8BF1;
1268	佱
1269	冁
1270	单
1271	展
1272	吹
1273	倛
1274	其
1275	倎
1276	典
1277	俱
1278	具
1279	傔
1280	兼
1281	&CDP-8BDC;
1282	厳
1283	塲
1284	&CDP-8CBE;
1285	仉
1286	喞
1287	嚦
1288	奡
1289	?
1290	叚
1291	&CDP-8C7A;
1292	&CDP-8C79;
1293	噦
1294	偅
1295	重
1296	噛
1297	歯
1298	妍
1299	来
1300	卑
1301	&CDP-89BE;
1302	倸
1303	俚
1304	囵
1305	呲
1306	東
1307	圧
1308	勑
1309	null
1310	厦
1311	夏
1312	&CDP-8BDE;
1313	松
1314	剃
1315	弟
1316	僬
1317	焦
1318	枋
1319	劉
1320	咚
1321	些
1322	咧
1323	剼
1324	參
1325	傿
1326	圌
1327	null
1328	凧
1329	巾
1330	塩
1331	卿
1332	&CDP-8B7C;
1333	供
1334	共
1335	垥
1336	埆
1337	佺
1338	全
1339	偸
1340	兪
1341	倆
1342	兩
1343	伀
1344	剸
1345	仈
1346	乫
1347	加
1348	営
1349	&GT-K01443;
1350	傥
1351	党
1352	卹
1353	血
1354	嚳
1355	&CDP-8B65;
1356	俛
1357	免
1358	公
1359	倪
1360	兒
1361	侻
1362	兑
1363	佻
1364	呆
1365	嘞
1366	革
1367	侁
1368	先
1369	包
1370	偤
1371	酋
1372	柬
1373	侊
1374	光
1375	null
1376	奸
1377	干
1378	夢
1379	⺫
1380	仫
1381	奧
1382	釆
1383	伏
1384	哣
1385	垷
1386	伽
1387	null
1388	栗
1389	厹
1390	唂
1391	咏
1392	永
1393	null
1394	仂
1395	蠡
1396	加
1397	奠
1398	厤
1399	秝
1400	嘏
1401	享
1402	坫
1403	桀
1404	埖
1405	僗
1406	勞
1407	&CDP-89BC;
1408	働
1409	動
1410	null
1411	&CDP-8DBB;
1412	衤
1413	刵
1414	表
1415	嚎
1416	叴
1417	噱
1418	伝
1419	叕
1420	null
1421	墾
1422	&CDP-8D79;
1423	墰
1424	俇
1425	狂
1426	&CDP-89BD;
1427	桼
1428	俲
1429	効
1430	啄
1431	偁
1432	爯
1433	袁
1434	梁
1435	倒
1436	到
1437	呣
1438	勭
1439	童
1440	僞
1441	爲
1442	卆
1443	俐
1444	利
1445	埤
1446	例
1447	列
1448	null
1449	侧
1450	则
1451	吺
1452	侀
1453	刑
1454	份
1455	分
1456	壞
1457	褱
1458	凖
1459	隹
1460	仭
1461	刄
1462	仞
1463	刃
1464	壤
1465	呡
1466	呧
1467	null
1468	亄
1469	壹
1470	侔
